contact_id,municipality_id,entity_type,name,title,role_normalized,role_family,department,department_normalized,email,email_type,phone,phone_ext,address,hours,page_type,source_url,display_confidence,is_likely_noise,rn
ctc_cf7022f10ebab0ff1746,ct_roxbury,role,,Treasurer & Finance Director,Finance Director,finance,,Finance,,unknown,8603554450,,29 North Street,,staff_directory,https://www.roxburyct.com/Directory.aspx?did=32,1.0,0,1
ctc_9fab8298cef8ec0f9408,ct_roxbury,person,Kim Tester,First Selectman,First Selectman,chief_executive,,,ktester@roxburyct.com,direct,8603549938,,"29 North Street PO Box 203 Roxbury, CT 06783 Quick Links Online Payments Transfer Station Senio",,board_page,https://www.roxburyct.com/179/Board-of-Selectmen,1.0,0,1
ctc_b44e1dab4c5e670d06d5,ct_roxbury,person,Land Use,,Land Use,planning_zoning,Land Use Library Board of Directors,Land Use,,unknown,8603549612,,29 North Street,,staff_directory,https://www.roxburyct.com/Directory.aspx,1.0,0,1
ctc_df8f297648865dabf53f,ct_roxbury,person,Land Use Administrator,Zoning & Wetlands Enforcement Officer,Planner,planning_zoning,Planning,Planning & Zoning,krosenfeld@roxburyct.com,direct,8603549612,,29 North Street,Hours of Operation Tuesday through Friday 9 am to 1 pm,other,https://ct-roxbury.civicplus.com/232/Land-Use-Department,1.0,0,1
ctc_3310df8cfdd4bb22bd9f,ct_roxbury,person,Erin Light,Asst. Tax Collector,Tax Collector,tax_collector,Erin Light Asst. Tax Collector Phone,Tax Collector,elight@roxburyct.com,direct,8603546484,,"29 North Street PO Box 203 Roxbury, CT 06783 Quick Links Online Payments Transfer Station Senio","Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Boards & Commissions Departments Residents How Do I... Home Departments Tax Collector Tax Collector Mission Statement The Tax Collector's mission is to assist in maintaining the fiscal stability of the Town by ensuring the timely collection and recording of all taxes through the diligent application of State Statutes, Town Ordinances, regulations, and other enforcement aids while assisting the public in understanding the taxation process and procedures and maintaining an effective and cordial relationship with the general public. Responsibilities The Tax Collector's Office is responsible for the billing and collection of Town property taxes and all related penalty charges. Duties also include reporting fiscal information to various Town Departments, Boards and Commissions, the State of Connecticut, and the United States Bureau of the Census. Contact Us Questions about billings, tax balances due, amounts paid, delinquent taxes, the interest charged, and our collection agency should be directed to the Tax Collector's Office. Legal Notices Collection Procedures Tax Collection Property Tax Collection Procedure Taxes for the fiscal year are paid on the grand list of the prior October 1st and are due July 1st and January 1st. Real estate and personal property taxes of $100 or more are payable in two equal installments. Real estate and personal property taxes of less than $100 are due in full on July 1st. Motor vehicle taxes are payable in one installment on July 1st with motor vehicle supplemental bills payable on January 1st. Payments not received by August 1st and February 1st become delinquent, with interest charged at the rate of 1.5% per month from the original due date of the tax. In accordance with State law, the oldest outstanding tax on any specific property is collected first. Also, personal property and motor vehicle tax bills are paid prior to real estate bills unless directed otherwise in writing. Please note that checks that have been returned by the bank shall be subject to a thirty - dollar ($30) handling fee. Collection Enforcement Real Estate Taxes The Tax Collector files liens every year in the month of May on all accounts having outstanding taxes. Liens remain in effect until all taxes, interest, and fees are paid in full. Liens are subject to foreclosure, tax sale, and sale/assignment to a third party for collection. Building permits will not be issued on properties with outstanding taxes. Personal Property Taxes Uniform Commercial Code (UCC) liens will be filed with the Secretary of State against personal property on which there are outstanding taxes. Health Department Permits will be withheld or revoked from a business enterprise if any taxes become delinquent for a period of not less than one year. Motor Vehicle Taxes Per state statute, delinquent motor vehicle taxes are reported to the Connecticut Department of Motor Vehicles (DMV). The DMV will withhold registrations on all vehicles in your name until all taxes, interest, and fees are paid in full. For immediate clearance, payment must be made with cash, money order, or bank check. In addition, delinquent accounts may be turned over to a State Marshal or a collection agency for collection. Delinquent motor vehicle and personal property accounts are transferred to a suspense account when it is determined they are uncollectible at which time they cease to be carried as receivables (assets of the Town). Suspended accounts may be referred to a collection agency for collection. Per state statute, tax bills (even suspended accounts) remain payable for 15 years from the date first due and continue to accrue interest at the statutory rate of 18% per year. FAQs FAQs What is the best way to pay my tax bill? I recently bought (or sold) a house in Roxbury and I have a question about what I owe. What should I do? I received my real estate tax bill and it should be paid by my mortgage company. What should I do? I have moved. What is my tax jurisdiction for motor vehicle tax? What is a supplemental motor vehicle tax bill? I recently replaced a vehicle and still received a tax bill on the old vehicle. Do I have to pay it? I believe I am being improperly billed for a motor vehicle. What should I do? What happens if I pay late? View All FAQs /FAQ.aspx Tax Due Dates Real Estate taxes of $100 or more are due in two installments. The first half is due July 1st and the second half is due January 1st. Real Estate taxes less than $100 are due in one installment on July 1st. These taxes are based on the value of your property as of the previous October 1st. An additional bill may be due if improvements are made to your property after October 1st of the previous year. Personal Property taxes less than $100 are due in one installment on July 1st. These taxes cover businesses as of October 1st of the previous year. Motor Vehicle taxes are due in one installment on July 1st. These taxes are for vehicles registered as of the previous October 1st and cover October 1st of the previous year through September 30th of the current year. Supplemental Motor Vehicle taxes are due in one installment on January 1st. These taxes cover from the month the vehicle was registered through September 30th of the previous year. Contact Us Tax Collector Mailing Address PO Box 153 Roxbury, CT 06783 Hours of Operation Tuesday and Thursday 9 am to Noon 1 pm to 4 pm Friday 9 am to Noon Kimberly Pokrywka Tax Collector kpokrywka@roxburyct.com Phone: 860 - 354 - 6484 Erin Light Asst. Tax Collector elight@roxburyct.com Phone: 860 - 354 - 6484 Legal Notices Mill Rate History Pay Tax Bill Online Tax Bill Lookup Pay Tax Bill Online GIS Land Record Search Newsletters Contact Us Agendas & Minutes Facebook Contact Us Roxbury Connecticut 29 North Street PO Box 203 Roxbury, CT 06783 Quick Links Online Payments Transfer Station Senior Center Minor Memorial Library /QuickLinks.aspx Helpful Links Home Site Map Contact Us Accessibility Copyright Notices /QuickLinks.aspx Government Websites by CivicPlus®",department_page,https://www.roxburyct.com/263/Tax-Collector,1.0,0,1
ctc_7b15dbd3a60ace4d9743,ct_roxbury,person,Business Search,Town Clerk,Town Clerk,town_clerk,Town Clerk,Town Clerk,bsd@ct.gov,direct,8603543328,,"29 North Street, Roxbury, CT 06783 Voting You can register to vote with the Registrar of Voter","Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Boards & Commissions Departments Residents How Do I... Home Departments Town Clerk Town Clerk About Us The Town Clerk's Office is the location for the records of the Town and has been organizing and preserving its history since its incorporation in 1796. Municipal records include various land deeds, mortgages, and easements; along with the preservation of vital statistics showing the births, deaths, and marriages that have occurred in Town over the past two hundred years. Clerk Services The position of Town Clerk is one of the oldest in local government and the duties and responsibilities are numerous and immense. The Office is responsible for the recording of survey maps, military discharges, trade name certificates, and the filings from all local boards, commissions, and committees, and every agenda, motion, and minutes from these meetings are chronicled in the Town Clerk's Office. Owners license their dogs every June in hopes of getting that lucky number, and anyone wishing to get married in this picturesque Town, whether in one of the four churches or elsewhere, can only get their marriage license here. The determination of Justices of the Peace, the issuance of liquor permits, notary appointments, and everything to do with elections goes through this Office. The Town Clerk's Office issues all absentee ballots, and with the Registrars of Voters, sets up all elections and referendums, the ballot order and ordering, and preparing of the tabulators all while attempting to follow the ever - changing pronouncements from the State of Connecticut legislators. The Town Clerk's Office is here to maintain and organize all these various responsibilities and to serve the townspeople of Roxbury the best we can. Using technology and a little common sense we'll attempt to navigate all these artifacts to help you in any endeavor. Land Records The Town Clerk's office maintains records pertaining to property transactions in the Town of Roxbury such as deeds, mortgages, liens, maps, easements and certain probate matters. Recording fees are $70.00 for the first page of a document and $5.00 for each subsequent page except for nominees. There is a $160.00 flat fee for Assignments or Releases of Mortgage with a nominee as Assignor, Grantor, or Releasor. There is a recording fee of $160.00 for the first page and $5.00 for each subsequent page for Assignments and Releases with nominee as Grantee, and all other nominee documents. When recording a document with conveyance consideration, an additional $2.00 fee is charged to cover administrative costs for filing the forms with the State of Connecticut Department of Revenue Services . The recording fee for a map is $20.00. Copies of land records are available for $1.00 per page. There is a $2.00 fee to certify a copy of a document. There is a $20.00 fee (per day) for hand - held scanner usage. All fees and charges are set by State of Connecticut Statutes. FRAUD ALERT With Fraud Alert, you can sign up to receive alerts whenever a document, such as a deed or mortgage, is recorded under your name. Documents can be viewed online or at the Clerk’s Office. You can sign up now at Fraud Alert - SearchIQS Please note there may be other property owners in the town that share the same name. Elections & Voting Elections All Elections, Primaries, and Referendums take place at the Roxbury Town Hall, located at 29 North Street, Roxbury, CT 06783. Voting You can register to vote with the Registrar of Voters during posted hours, or in the Town Clerk's Office during normal business hours. Connecticut's Online Voter Registration System State Voter Registration Lookup Mail - In Voter Registration Form (PDF) Guide to Voter Registration and Election Procedures (PDF) Absentee Ballots Absentee Ballots are available for any Election, Primary, or Referendum. To obtain an Absentee Ballot, an authentic signed application is required first. The Absentee Ballot Application is available to download online or in the Town Clerk's Office. Signed and completed applications can be mailed to: the Town Clerk, P.O. Box 203, Roxbury, CT 06783 or returned to the Elections drop box located outside Town Hall. When the application is received and processed, you will be given a ballot. Absentee Ballots are available 30 days before an election. To cast your vote, fill in the circles on the ballot and return it to the Town Clerk's Office by mail or in person. If the Absentee Ballots are ready, this entire process can be completed in one trip to the Town Clerk's Office. Any registered voter may vote by Absentee Ballot if you meets any one of the following requirements: Active service in the Armed Forces of the United States; Absence from the town during all of the hours of voting; Illness; Religious tenets forbid secular activity on the day of the election, primary, or referendum; Duties as a primary, election, or referendum official at a polling place other than my own during all of the hours of voting; Physical disability. Vital Statistics Registrar of Vital Statistics: The Roxbury Town Clerk is also the Registrar of Vital Statistics. Vital Statistics are birth certificates, death certificates or marriage licenses. Over 2, 500 birth certificates, 2, 000 death certificates and 1, 000 marriage licenses are currently filed and maintained by the Registrar of Vital Statistics since the Town's incorporation in 1796. All Vital Statistics issued from the Town of Roxbury have redacted social security numbers. A government - issued photo ID is required with all requests for certified copies. Birth Certificates: Birth Certificates are only available to the actual individual or select designees. A Certified Copy can be obtained from the Town of Roxbury if the individual was born within the Town, or if parents listed on the birth certificate resided in Roxbury at the time of birth. A copy of every birth certificate is also on file with the Department of Public Health in Hartford. To request a Certified Copy, please fill out the Birth Certificate Request Form. Death Certificates: Death Certificates are filed in the Town of Roxbury if the individual was a resident in the Town at the time of death, or if the loss of life occurred within the Town. A copy of every death certificate is also available in Hartford at the Department of Public Health as well as the Town of residence for the departed, if they resided in another Connecticut town. A Certified Copy can be requested from the Town Clerk's Office by filing out the Death Certificate Request Form. Marriage Certificates: Marriage Certificates are issued from the Town Clerk's Office. After a Marriage is performed within the Town of Roxbury, the Marriage License is permanently filed in the Town Clerk's Office. A copy is also sent to the Department of Public Health in Hartford, as well as the Town of residence if the either party to the marriage resides in another Connecticut town. Obtain a Certified Copy from the Town Clerk's Office by completing the Marriage Certificate Request Form. Vital Statistic Fee Certified Copy of Birth Certificate $20 Certified Copy of Death Certificate $20 Certified Copy of Marriage Certificate $20 Marriage Licenses The Town Clerk’s Office issues Marriage Licenses to couples who wish to marry IN THE TOWN OF ROXBURY ONLY. Appointments are recommended to ensure availability. Both parties must come to the Town Clerk's Office with a government - issued photo identification to complete the Marriage License Worksheet, take an oath, and to sign the Marriage License. Both parties do not need to appear in person at the same time. The Marriage License is valid for up to sixty - five (65) days from the date issued. The fee for a Marriage License is $50.00. You can pay by cash, check or credit card. Checks can be made payable to “Town of Roxbury”. Dog Licenses Registration June is Dog Month, register your dog during the month without penalty. Dog Licenses are available at the office of the Town Clerk. Dog Licenses are valid for one year, June 1st through May 31st. Licenses can be obtained either by walk - in or by mail - in registration. Licenses All new licenses require a copy of your dog's current Rabies Certificate from a Veterinarian. After the initial Rabies Certificate is provided, only the date of the expiration for rabies is needed. Licenses for new dogs that were not licensed in a prior year require a copy of the Spay/Neuter Certificate from the Veterinarian, if applicable. A Kennel License can be purchased for dogs that are used for sport, sale, or show only. Online Renewal Owners can renew their license online between June 1st and August 31st. To take advantage of this online renewal, simply ensure that you have current rabies vaccination information filed with the Town Clerk and that your dog was registered last year. If your dog's rabies information has expired or if you have a new furry family member, please reach out to the Town Clerk directly for assistance. Dog License Renewal Website Application Download the Dog License Application (PDF) . If licensing via mail - in registration, be sure to enclose a self - addressed, stamped envelope and the required documents and proper payment. We will return any documents of proof that are sent to us via mail. Payments can be made by cash, check, or credit card. Checks can be made payable to ""Town of Roxbury"". Fees Type Fee Neutered or Spayed Dogs $8 Unaltered Dogs $19 Late Fee $1 per month Kennel License (10 Tags) $52 Trade Name Certificates A trade name is a fictitious name under which business is transacted, sometimes referred to as “doing business as” or “d/b/a.” A trade name can be registered by: (1) one individual; (2) a group of individuals; or (3) a business organization registered with the Secretary of the State. A trade name is not a business organization and provides no liability protection itself. It does not protect that business name from use by someone else. A trade name merely provides public notice that an individual or individuals are conducting business under an assumed name or that a business organization is conducting business under a name that is different than the name under which it is registered with the Secretary of the State. Where to file A trade name is filed with the local town clerk where the business is primarily transacted. For individuals, this is the address you provide on the trade name application. Domestic businesses (formed with the CT Secretary of the State), file in the town of your “business address” on file with the Secretary. That is also the address you should list on the trade name application. Foreign businesses (formed elsewhere but registered with the CT Secretary of the State), use the business’s principal location in CT or, if none, the town of your resident agent. Fees to file When you deliver the trade name application to the town clerk, you must pay a $20 filing fee payable to the town clerk. Trade name forms The forms below should be used for a trade name filed on or after January 1, 2025. The forms must be hand signed by the applicant(s) and notarized by the town clerk or another notary. Trade Name Applications (Natural Persons) Use this form for applications filed by one or more individuals (natural persons). The term “natural persons” is used here to highlight that these are filed by individuals, not business entities (artificial persons). Trade Name Application (Natural Persons) (PDF) Trade Name Application (Natural Persons - Addendum) (PDF) Trade Name Applications (Business Organizations) Use this form if you are filing a trade name for a business organization registered with the Secretary of the State. Please verify your business name, business ID/ALEI (authoritative legal entity identifier) and active status using our Business Search tool . The name, business ID, and address should match exactly what you see on business.ct.gov. The status of the business organization must be active. If the business organization has another status, contact the Secretary of the State Business Services Division to resolve the business status at bsd@ct.gov . Trade Name Applications (Business Organizations) (PDF) Trade Name Cancellation (All Filer Types) Use this form to cancel a trade name that was previously filed. Trade Name Cancellation (All Filer Types) (PDF) Contact Us Town Clerk Physical Address 29 North St Roxbury, CT 06783 Mailing Address PO Box 203 Roxbury, CT 06783 Hours of Operation Tuesday through Friday 9 am to noon Tuesday and Thursday 1 pm to 4 pm Peter A. Hurlbut Town Clerk phurlbut@roxburyct.com Phone: 860 - 354 - 3328 James A. Hurlbut Assistant Town Clerk jhurlbut@roxburyct.com Phone: (860) 354 - 3328 Dog License Application Online Land Records Legal Notices Marriage License Worksheet Online Absentee Ballot Application Town Ordinances & Regulations Vital Records Request Forms Online Dog License Renewal Pay Tax Bill Online GIS Land Record Search Newsletters Contact Us Agendas & Minutes Facebook Contact Us Roxbury Connecticut 29 North Street PO Box 203 Roxbury, CT 06783 Quick Links Online Payments Transfer Station Senior Center Minor Memorial Library /QuickLinks.aspx Helpful Links Home Site Map Contact Us Accessibility Copyright Notices /QuickLinks.aspx Government Websites by CivicPlus®",department_page,https://www.roxburyct.com/279/Town-Clerk,1.0,0,1
ctc_f055b709f6790691c5d7,ct_roxbury,person,Emergency Preparedness,Finance-Treasurer,Treasurer,finance,,Finance,,unknown,8603503228,,29 North Street,,staff_directory,https://www.roxburyct.com/Directory.aspx,1.0,0,1
ctc_f1d7601d95507daaa2b5,ct_sterling,role,,William Sebastian Assessor Email William Sebastian Phone: 860-564-2904 Ext. 104,Assessor,assessor,William Sebastian Assessor Email William Sebastian Phone,Assessor,bsebastian@sterlingct.gov,direct,8605642904,104,0157 Youtube Quick Links Community Events Community News CT Alerts FAQ Town Clerk /QuickLinks.aspx Site Links Home Site Map Contact Us Acce,"Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Departments Boards & Commissions Community How Do I... Home Departments Assessor Assessor General Information & Links The Assessor's primary objective is to ensure that all taxable property located within a town is assessed in accordance with applicable law so that every property owner shares an appropriate share of the total property tax burden. To accomplish this objective, the assessor must discover, list and equitably value all property within their jurisdictions. In addition, the assessor is responsible for reviewing and approving various forms of property tax relief and land classification, maintaining current data for each type of property as well as submitting reports to the State of Connecticut's Office of Policy and Management. Duties are performed in accordance to CT general statues following a calendar of state administered deadlines. Access answers to Frequently Asked Questions about the Assessor's Office . Notice To Taxpayers 2021 Revaluation FAQ (PDF) Board of Assessment The Board of Assessment Appeals for the Town of Sterling will meet on March 25, 2026 for the purpose of hearing appeals for the assessments of real and personal property. March hearings are by appointment. Applications for hearing were available in the Assessor's office and under the Forms section of this website. Applications must be returned to the Assessor's office between February 1, 2026 and February 20, 2026. Applicants will receive notice of the time and date of their appointment by mail. The Board of Assessment Appeals will also meet in September for the purpose of hearing motor vehicle appeals. Legal Notice September 18, 2025 (PDF) Real Estate Sales & Transfers Real Estate Sales October 1, 2017 to September 30, 2018 (PDF) Real Estate Sales October 1, 2018 to September 30, 2019 (PDF) Real Estate Sales October 1, 2019 to September 30, 2020 (PDF) Real Estate Sales October 1, 2020 to September 30, 2021 (PDF) Real Estate Sales October 1, 2021 to September 30, 2022 (PDF) Real Estate Sales October 1, 2022 to September 30, 2023(PDF) Real Estate Sales 10 - 1 - 23 to 9 - 30 - 24 Real Estate Sales Since 10 - 1 - 24 Grand List, 2024 Mill Rates Town: $22.00/$1, 000 assessment Fire District: $1.65/$1, 000 assessment Revaluation Date: October 1, 2022 Next Revaluation: October 1, 2027 Selling Your Car? Find information and the steps you need to take if you are selling your car. Keeping Your Car but Returning the Plates? Find information regarding the assessment of unregistered motor vehicles. GIS Online Print field cards directly from GIS . Cards current through date shown on opening screen. Assessor's Online Assessment Database This database provides you with information on each parcel of real estate in Sterling, along with the ability to search for sales of properties that might be similar to your selected property. PA 490 Conveyance Tax Read Section 12 - 504a. On sale or transfer of land classified as farm, forest, open space or maritime heritage land (PDF) . Homeowner’s Tax Credit Program Application for Tax Credits (PDF) Letter to ODD year applicants (PDF) Summary of filing requirements (PDF) Income Guidelines to Qualify for the Homeowners Credit Program (PDF) Renters' Rebate Program Applications accepted in person from April 1, 2026 - September 30, 2026. See more information. Personal Property Tax Basic Personal Property Information; Assessor's Notice To Taxpayers; Information on Campers and Camp Trailers; Personal Property Statutes - Why Unregistered MVs + Nonresident MVs are Taxed Census Sterling Census Map - Block Groups (PDF) Veterans Resources Scroll down for PDF forms. Tax Appeals Access BAA forms on Board Of Assessment Appeals section of the website. Enterprise Zones / Distressed Municipalities m - 55 - distressed Farm & Forest CGS 12 - 504a - 12 - 504e effective October 1, 2014 (PDF) Changes to PA490 Effective 10 - 012014 (PDF) Classification of Land as Forest Land (PDF) Directory of Certified Foresters 2024 M - 39 Farmland - 8 - 2015 rev (PDF) M - 39 Forestland (PDF) Income & Expense Income and Expense Instructions Income and Expense Schedules A Plus B Income and Expense Summary Motor Vehicle Motor Vehicle Pricing Schedule Motor Vehicle Credit Proof Required Affidavit of Motor Vehicle Disposal (PDF) Antique Vehicle Affidavit (PDF) Application for MVs Specially Adapted for Persons with Disabilities (PDF) DMV Title Records Request (PDF) HC MV Ordinance - Specially Adapted for Persons with Disabilities (PDF) Motor Vehicle BAA Petition MV 2022 (PDF) Motor Vehicle Bill of Sale (PDF) Motor Vehicle M - 65 - MV Fact Sheet (PDF) MV 12 - 81g Tax Exemption - Active Duty for CT Residents. (PDF) MV Billing and Payment Chart Notification of Exemption Program Availability for Owners of Specially Equipped Motor Vehicles (PDF) Tax Exemption Commercial MV - M - 65MV Application (PDF) Personal Property Declaration of Personal Property - Full Form - 2025 Declaration of Personal Property - MV FORM - 2025 Declaration of Personal Property - MV - CAMPER Form - 2025 Declaration of Personal Property - Short Form 2025 Dissolution of business - trade name (PDF) Farm Machinery Exemption Application - (PDF) Itemized Listing of Manufacturing Machinery And Equipment - 2025 (PDF) Manufacturing and Equipment Exemption Claim - 2025 (PDF) PP Flyer for new businesses (PDF) Why Campers from Other States Pay PP Tax in Sterling (PDF) Renters Rebate Application Information for Website (PDF) Income Limits Guidelines 2025 Calendar Year (PDF) Renter Q and A - 2025 Renter's Rebate Information - 2025 (PDF) Renewable Energy System Exemption Application Solar energy application (PDF) Renewable Energy Exemption Introductory Letter Boilerplate letter to solar applicants (PDF) Tax Exempt Organizations Tax Exempt Organization Return M - 3 Tax Exemption - Active Duty Federal Soldiers & Sailors Application for CT Residents Federal Soldiers and Sailors (PDF) Tax Exemption - Homeowners 65 Years Old & Older &/or Disabled Income Guidelines to Qualify for the Homeowners Credit Program - 2023 Calendar Year (PDF) Letter to odd Year Applicants - 2023 (PDF) Summary of Filing Requirements - 2023 Grand List (PDF) Tax Exemption - Totally Disabled 12 - 81(55) Totally Disabled Application (PDF) Tax Exemption - Veterans Additional Veterans Application (PDF) Income Guidelines to Qualify Veterans Tab Name Contact Us William Sebastian Assessor Email William Sebastian Phone: 860 - 564 - 2904 Ext. 104 Assessor Hours Monday & Tuesday 8 am to 4:30 pm Wednesday 8 am to 6 pm Thursday 8 am to 4 pm Fridays Closed Directory Assessor’s FAQ Renters’ Rebate Information Returning Plates to the DMV Selling Your Car? Tax Maps Veteran Resources Agendas & Minutes Boards & Commissions Forms & Documents Online Permitting Online Payments Budget Town Hall 1183 Plainfield Pike P.O. Box 157 Oneco, CT 06373 - 0157 Youtube Quick Links Community Events Community News CT Alerts FAQ Town Clerk /QuickLinks.aspx Site Links Home Site Map Contact Us Accessibility Copyright Notices Privacy Policy /QuickLinks.aspx Government Websites by CivicPlus®",department_page,https://sterlingct.gov/157/Assessor,1.0,0,1
ctc_c322a5a30cd6a3e8c091,ct_sterling,person,Sterling Building,Sterling Building Official,Building Official,building,Building Official,Building,kcollins@sterlingct.gov,direct,8605642904,108,0157 Youtube Quick Links Community Events Community News CT Alerts FAQ Town Clerk /QuickLinks.aspx Site Links Home Site Map Contact Us Acce,,department_page,https://sterlingct.gov/166/Building-Department,1.0,0,1
ctc_b8ca9b510898091535c3,ct_sterling,role,,First Selectman,First Selectman,chief_executive,,,jjoslyn@sterlingct.gov,direct,8605642904,102,,,other,https://sterlingct.gov/172/First-Selectman,1.0,0,1
ctc_178e2e68c6fbc5bd9550,ct_sterling,person,Sterling Fire,Sterling Fire District Tax Collector,Tax Collector,tax_collector,"Sterling Fire District Tax Collector Email Karen Vincent , CCMC Phone",Tax Collector,sterlingtax@atlanticbbn.net,role_based,8605640048,,225 Main Street,Hours First and third Wednesday 6 pm to 7 pm,staff_directory,https://sterlingct.gov/170/Fire-Departments,1.0,0,1
ctc_fade3cccd9c59a27eacb,ct_sterling,role,,Town Clerk,Town Clerk,town_clerk,Phone: Town Clerk Hours,Town Clerk,hgeorge@sterlingct.us,direct,8605642904,103,,Hours,department_page,https://sterlingct.gov/198/Town-Clerk,1.0,0,1
ctc_c2833fc4a941e907cf04,ct_sterling,role,,Treasurer (860) 564-8488,Treasurer,finance,Treasurer,Finance,,unknown,8605648488,,,,staff_directory,https://sterlingct.gov/Directory.aspx,1.0,0,1
ctc_14584964d849ed9364e9,ct_west_haven,person,Ann Marie Gradoia,Assessor,Assessor,assessor,Assessor,Assessor,gradoia@westhaven-ct.gov,direct,2039373515,1001,355 Main Street,Hours Monday - Friday,department_page,https://www.cityofwesthaven.com/152/Assessors-Office,1.0,0,1
ctc_4069884e6565c19d3449,ct_west_haven,role,,Building Official,Building Official,building,Building Official Building Department,Building,gladwin@westhaven-ct.gov,direct,2039373590,,"355 Main Street 1st Floor West Haven, CT 06516 Phone: 203-937-3590 Fax: 203-937-3742 Permit Hou","Contact Us Lloyd Adams Building Official ladams@westhaven - ct.gov Building Department City Hall 355 Main Street 1st Floor West Haven, CT 06516 Phone: 203 - 937 - 3590 Fax: 203 - 937 - 3742 Permit Hours Monday - Friday 8 - 11:30 a.m. Office Hours Monday - Friday 8 a.m. - 4 p.m. Staff Directory",department_page,https://www.cityofwesthaven.com/154/Building,1.0,0,1
